framework,category,backend,curve,circuit,input,operation,nbConstraints,nbSecret,nbPublic,ram,time,proofSize,count
circom/snarkjs,circuit,groth16,bn128,sha256,input/circuit/sha256/bytes/input_8.json,verify,152313,288,0,593924096,790000,,1
circom/snarkjs,circuit,groth16,bn128,sha256,input/circuit/sha256/bytes/input_9.json,compile,275673,544,0,1631023104,13760000,,1
circom/snarkjs,circuit,groth16,bn128,sha256,input/circuit/sha256/bytes/input_9.json,witness,275673,544,0,140705792,590000,,1
circom/snarkjs,circuit,groth16,bn128,sha256,input/circuit/sha256/bytes/input_9.json,setup,275673,544,0,3351470080,39170000,,1
circom/snarkjs,circuit,groth16,bn128,sha256,input/circuit/sha256/bytes/input_9.json,prove,275673,544,0,5339942912,5370000,707,1
circom/rapidsnark,circuit,groth16,bn128,sha256,input/circuit/sha256/bytes/input_9.json,prove,275673,544,0,1014775808,760000,707,1
circom/snarkjs,circuit,groth16,bn128,sha256,input/circuit/sha256/bytes/input_9.json,verify,275673,544,0,595165184,790000,,1
circom/snarkjs,circuit,groth16,bn128,sha256,input/circuit/sha256/bytes/input_10.json,compile,522393,1056,0,3131551744,25970000,,1
circom/snarkjs,circuit,groth16,bn128,sha256,input/circuit/sha256/bytes/input_10.json,witness,522393,1056,0,218816512,1070000,,1
circom/snarkjs,circuit,groth16,bn128,sha256,input/circuit/sha256/bytes/input_10.json,setup,522393,1056,0,5483864064,58420000,,1
circom/snarkjs,circuit,groth16,bn128,sha256,input/circuit/sha256/bytes/input_10.json,prove,522393,1056,0,6517460992,7830000,705,1
circom/rapidsnark,circuit,groth16,bn128,sha256,input/circuit/sha256/bytes/input_10.json,prove,522393,1056,0,1144778752,860000,705,1
circom/snarkjs,circuit,groth16,bn128,sha256,input/circuit/sha256/bytes/input_10.json,verify,522393,1056,0,594288640,820000,,1
circom/snarkjs,circuit,groth16,bn128,sha256,input/circuit/sha256/bytes/input_11.json,compile,1015833,2080,0,5990449152,51880000,,1
circom/snarkjs,circuit,groth16,bn128,sha256,input/circuit/sha256/bytes/input_11.json,witness,1015833,2080,0,370958336,2060000,,1
circom/snarkjs,circuit,groth16,bn128,sha256,input/circuit/sha256/bytes/input_11.json,setup,1015833,2080,0,8405422080,109410000,,1
circom/snarkjs,circuit,groth16,bn128,sha256,input/circuit/sha256/bytes/input_11.json,prove,1015833,2080,0,11451670528,17260000,706,1
circom/rapidsnark,circuit,groth16,bn128,sha256,input/circuit/sha256/bytes/input_11.json,prove,1015833,2080,0,1478664192,1270000,706,1
circom/snarkjs,circuit,groth16,bn128,sha256,input/circuit/sha256/bytes/input_11.json,verify,1015833,2080,0,592904192,870000,,1
circom/snarkjs,circuit,groth16,bn128,sha256,input/circuit/sha256/bytes/input_5.json,compile,29636,64,0,261656576,2130000,,1
circom/snarkjs,circuit,groth16,bn128,sha256,input/circuit/sha256/bytes/input_5.json,witness,29636,64,0,66314240,100000,,1
circom/snarkjs,circuit,groth16,bn128,sha256,input/circuit/sha256/bytes/input_5.json,setup,29636,64,0,888864768,22380000,,1
circom/snarkjs,circuit,groth16,bn128,sha256,input/circuit/sha256/bytes/input_5.json,prove,29636,64,0,1815576576,1380000,706,1
circom/rapidsnark,circuit,groth16,bn128,sha256,input/circuit/sha256/bytes/input_5.json,prove,29636,64,0,124530688,100000,706,1
circom/snarkjs,circuit,groth16,bn128,sha256,input/circuit/sha256/bytes/input_5.json,verify,29636,64,0,594157568,790000,,1
circom/snarkjs,circuit,groth16,bn128,sha256,input/circuit/sha256/bytes/input_6.json,compile,59793,96,0,435691520,3460000,,1
circom/snarkjs,circuit,groth16,bn128,sha256,input/circuit/sha256/bytes/input_6.json,witness,59793,96,0,72691712,160000,,1
circom/snarkjs,circuit,groth16,bn128,sha256,input/circuit/sha256/bytes/input_6.json,setup,59793,96,0,1557532672,29390000,,1
circom/snarkjs,circuit,groth16,bn128,sha256,input/circuit/sha256/bytes/input_6.json,prove,59793,96,0,2417709056,1900000,706,1
circom/rapidsnark,circuit,groth16,bn128,sha256,input/circuit/sha256/bytes/input_6.json,prove,59793,96,0,244117504,210000,706,1
circom/snarkjs,circuit,groth16,bn128,sha256,input/circuit/sha256/bytes/input_6.json,verify,59793,96,0,594870272,830000,,1
circom/snarkjs,circuit,groth16,bn128,sha256,input/circuit/sha256/bytes/input_7.json,compile,90633,160,0,653848576,5010000,,1
circom/snarkjs,circuit,groth16,bn128,sha256,input/circuit/sha256/bytes/input_7.json,witness,90633,160,0,82108416,220000,,1
circom/snarkjs,circuit,groth16,bn128,sha256,input/circuit/sha256/bytes/input_7.json,setup,90633,160,0,1739407360,29940000,,1
circom/snarkjs,circuit,groth16,bn128,sha256,input/circuit/sha256/bytes/input_7.json,prove,90633,160,0,2612580352,2310000,706,1
circom/rapidsnark,circuit,groth16,bn128,sha256,input/circuit/sha256/bytes/input_7.json,prove,90633,160,0,468185088,380000,706,1
circom/snarkjs,circuit,groth16,bn128,sha256,input/circuit/sha256/bytes/input_7.json,verify,90633,160,0,594763776,770000,,1
circom/snarkjs,circuit,groth16,bn128,sha256,input/circuit/sha256/bytes/input_8.json,compile,152313,288,0,920924160,7760000,,1
circom/snarkjs,circuit,groth16,bn128,sha256,input/circuit/sha256/bytes/input_8.json,witness,152313,288,0,100950016,340000,,1
circom/snarkjs,circuit,groth16,bn128,sha256,input/circuit/sha256/bytes/input_8.json,setup,152313,288,0,2352754688,33540000,,1
circom/snarkjs,circuit,groth16,bn128,sha256,input/circuit/sha256/bytes/input_8.json,prove,152313,288,0,3625963520,3360000,708,1
circom/rapidsnark,circuit,groth16,bn128,sha256,input/circuit/sha256/bytes/input_8.json,prove,152313,288,0,919293952,620000,708,1
circom/snarkjs,circuit,groth16,bn128,sha256,input/circuit/sha256/bytes/input_8.json,verify,152313,288,0,595087360,800000,,1
circom/snarkjs,circuit,groth16,bn128,sha256,input/circuit/sha256/bytes/input_9.json,compile,275673,544,0,1630941184,13790000,,1
circom/snarkjs,circuit,groth16,bn128,sha256,input/circuit/sha256/bytes/input_9.json,witness,275673,544,0,140533760,590000,,1
circom/snarkjs,circuit,groth16,bn128,sha256,input/circuit/sha256/bytes/input_9.json,setup,275673,544,0,3361239040,39450000,,1
circom/snarkjs,circuit,groth16,bn128,sha256,input/circuit/sha256/bytes/input_9.json,prove,275673,544,0,5267501056,5460000,705,1
circom/rapidsnark,circuit,groth16,bn128,sha256,input/circuit/sha256/bytes/input_9.json,prove,275673,544,0,1014870016,770000,705,1
circom/snarkjs,circuit,groth16,bn128,sha256,input/circuit/sha256/bytes/input_9.json,verify,275673,544,0,594411520,770000,,1
circom/snarkjs,circuit,groth16,bn128,sha256,input/circuit/sha256/bytes/input_10.json,compile,522393,1056,0,3131215872,25910000,,1
