framework,category,backend,curve,circuit,input,operation,nbConstraints,nbSecret,nbPublic,ram,time,proofSize,count,ramReal
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_8.json,setup,221083,256,33,420347240,3118832,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_8.json,witness,221083,256,33,193514792,1048,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_8.json,witness,221083,256,33,194563368,1048,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_8.json,witness,221083,256,33,194104616,1048,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_8.json,witness,221083,256,33,194825512,1048,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_8.json,witness,221083,256,33,194301224,1048,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_8.json,witness,221083,256,33,198233384,1048,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_8.json,witness,221083,256,33,198233384,1048,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_8.json,witness,221083,256,33,193842472,1048,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_8.json,witness,221083,256,33,198495528,1048,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_8.json,witness,221083,256,33,198233384,1048,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_8.json,prove,221083,256,33,639230360,216047,384,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_8.json,prove,221083,256,33,643424664,217335,384,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_8.json,prove,221083,256,33,633640328,221931,384,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_8.json,prove,221083,256,33,638181784,218637,384,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_8.json,prove,221083,256,33,620533128,215102,384,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_8.json,prove,221083,256,33,574920072,197874,384,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_8.json,prove,221083,256,33,615814536,218604,384,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_8.json,prove,221083,256,33,624727432,219690,384,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_8.json,prove,221083,256,33,629708168,214837,384,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_8.json,prove,221083,256,33,625513864,220364,384,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_8.json,verify,221083,256,33,570987912,816,0,1,
