framework,category,backend,curve,circuit,input,operation,nbConstraints,nbSecret,nbPublic,ram,time,proofSize,count,ramReal
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_12.json,prove,4097,1,1,71234824,38547,880,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_12.json,verify,4097,1,1,71955720,1810,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_12.json,verify,4097,1,1,71955720,1827,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_12.json,verify,4097,1,1,71234824,2359,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_12.json,verify,4097,1,1,71234824,2362,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_12.json,verify,4097,1,1,70972680,2242,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_12.json,verify,4097,1,1,71496968,2324,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_12.json,verify,4097,1,1,71496968,2399,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_12.json,verify,4097,1,1,71496968,2245,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_12.json,verify,4097,1,1,71234824,2338,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_12.json,verify,4097,1,1,71234824,2359,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_13.json,compile,8193,1,1,18412808,5881,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_13.json,compile,8193,1,1,18674952,5944,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_13.json,compile,8193,1,1,18150664,5861,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_13.json,compile,8193,1,1,18674952,5876,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_13.json,compile,8193,1,1,18674952,5855,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_13.json,compile,8193,1,1,18412808,5933,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_13.json,compile,8193,1,1,18412808,5820,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_13.json,compile,8193,1,1,18412808,5982,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_13.json,compile,8193,1,1,18412808,5995,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_13.json,compile,8193,1,1,18674952,5843,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_13.json,setup,8193,1,1,79033608,98734,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_13.json,setup,8193,1,1,78837000,95271,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_13.json,setup,8193,1,1,79557896,98221,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_13.json,setup,8193,1,1,79033608,97631,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_13.json,setup,8193,1,1,79033608,95083,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_13.json,setup,8193,1,1,79820040,99328,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_13.json,setup,8193,1,1,79295752,99154,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_13.json,setup,8193,1,1,79557896,98666,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_13.json,setup,8193,1,1,79557896,93174,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_13.json,setup,8193,1,1,79295752,93647,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_13.json,witness,8193,1,1,31061256,1048,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_13.json,witness,8193,1,1,31061256,1048,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_13.json,witness,8193,1,1,31323400,1048,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_13.json,witness,8193,1,1,31585544,1048,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_13.json,witness,8193,1,1,31847688,1048,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_13.json,witness,8193,1,1,31585544,1048,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_13.json,witness,8193,1,1,32109832,1048,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_13.json,witness,8193,1,1,31323400,1048,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_13.json,witness,8193,1,1,31323400,1048,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_13.json,witness,8193,1,1,31585544,1048,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_13.json,prove,8193,1,1,110313752,70020,880,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_13.json,prove,8193,1,1,110903576,68582,880,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_13.json,prove,8193,1,1,110838040,70564,880,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_13.json,prove,8193,1,1,109789464,70446,880,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_13.json,prove,8193,1,1,110838040,70578,880,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_13.json,prove,8193,1,1,110575896,71566,880,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_13.json,prove,8193,1,1,110838040,69575,880,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_13.json,prove,8193,1,1,109527320,72098,880,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_13.json,prove,8193,1,1,110313752,71199,880,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_13.json,prove,8193,1,1,110313752,70258,880,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_13.json,verify,8193,1,1,110313752,1836,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_13.json,verify,8193,1,1,110051608,1797,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_13.json,verify,8193,1,1,110313752,1766,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_13.json,verify,8193,1,1,110838040,1775,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_13.json,verify,8193,1,1,110838040,1777,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_13.json,verify,8193,1,1,110051608,1754,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_13.json,verify,8193,1,1,110051608,1801,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_13.json,verify,8193,1,1,110313752,1830,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_13.json,verify,8193,1,1,110051608,1854,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_13.json,verify,8193,1,1,110051608,1776,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_14.json,compile,16385,1,1,23721224,12028,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_14.json,compile,16385,1,1,23459080,11427,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_14.json,compile,16385,1,1,23196936,11279,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_14.json,compile,16385,1,1,23721224,11716,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_14.json,compile,16385,1,1,23459080,11681,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_14.json,compile,16385,1,1,23459080,11353,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_14.json,compile,16385,1,1,23721224,11155,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_14.json,compile,16385,1,1,24245512,11757,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_14.json,compile,16385,1,1,23721224,11934,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_14.json,compile,16385,1,1,24245512,11639,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_14.json,setup,16385,1,1,126566680,183315,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_14.json,setup,16385,1,1,130498840,181912,0,1,
